pred_ids,selfies,smiles,canonical_smiles,valid,pred_len_used,forced_len,decode_mode_effective,candidate_index,base_property,direction_variant,direction_space,decode_mode,seed_index,seed_band,seed_val_pos,step_index,step_signed,step_value_std,target_metric_name,confound_name,delta_prop_nominal,delta_step_std_effective,target_total_span_std,fixed_span_scale_vs_nominal,target_std_train,predicted_delta_prop_effective,benchmark_total_span_std_ref,sigma_std_used,MolWt,ExactMolWt,HeavyAtomCount,cLogP,TPSA,HBD,HBA,NumRotatableBonds,RingCount,AromaticRingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,BertzCT,QED,carbon_count,heteroatom_count,ring_count_struct,aromatic_ring_count_struct,functional_group_hits,functional_group_count,is_rdkit_valid,fingerprint_available,selfies_len_tokens,branch_token_count,ring_token_count,token_entropy,seed_similarity,pred_from_confounds_MolWt,resid_MolWt,pred_from_confounds_ExactMolWt,resid_ExactMolWt,pred_from_confounds_HeavyAtomCount,resid_HeavyAtomCount,pred_from_confounds_cLogP,resid_cLogP,pred_from_confounds_TPSA,resid_TPSA,pred_from_confounds_HBD,resid_HBD,pred_from_confounds_HBA,resid_HBA,pred_from_confounds_NumRotatableBonds,resid_NumRotatableBonds,pred_from_confounds_RingCount,resid_RingCount,pred_from_confounds_AromaticRingCount,resid_AromaticRingCount,pred_from_confounds_FractionCSP3,resid_FractionCSP3,pred_from_confounds_NumSpiroAtoms,resid_NumSpiroAtoms,pred_from_confounds_NumBridgeheadAtoms,resid_NumBridgeheadAtoms,pred_from_confounds_BertzCT,resid_BertzCT,pred_from_confounds_QED,resid_QED,medoid_valid_count,medoid_unique_valid_count,medoid_avg_distance,medoid_candidate_index
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,raw,standardized_latent,fixed_length_seed_pred,0,low,9420,2,0.0,0.0,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,0.0,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,raw,standardized_latent,fixed_length_seed_pred,0,low,9420,3,1.0,7.373126029968262,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,102.26260629340322,29.492504119873047,0.2,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 37, 75]",[C][#C][C][Branch1][C][C][Cl][=N][N],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,raw,standardized_latent,fixed_length_seed_pred,0,low,9420,4,2.0,14.746252059936523,HeavyAtomCount,selfies_len_tokens,1.7145624201081444,7.373126029968262,29.492504119873047,59.64355983432386,6.858249680432578,204.52521258680645,29.492504119873047,0.2,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,9.0,1.0,0.0,1.5810937501718239,1.0,125.29149022593967,-36.75449022593966,125.00139124991438,-36.99341340991438,7.816286791360056,-2.8162867913600564,1.3062576817331562,-0.05935768173315603,25.97418535081239,-25.97418535081239,0.5990869132513286,-0.5990869132513286,1.6141930060982634,-1.6141930060982634,1.650211164600739,-1.650211164600739,0.7088181000841383,-0.7088181000841383,0.4390643314096798,-0.4390643314096798,0.43850836118566633,0.06149163881433367,0.006154613552165223,-0.006154613552165223,0.035931463460031704,-0.035931463460031704,57.81207563654061,-12.263200614905926,0.7486479625680076,-0.4398001277025189,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2, 61]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,11,,free_length,0,HeavyAtomCount,residual,standardized_latent,free_length,0,low,9420,0,-2.0,-14.746252059936523,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,-85.6183179610407,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,,free_length,0,HeavyAtomCount,residual,standardized_latent,free_length,0,low,9420,1,-1.0,-7.373126029968262,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,-42.80915898052035,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,,free_length,0,HeavyAtomCount,residual,standardized_latent,free_length,0,low,9420,2,0.0,0.0,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,0.0,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,9,,free_length,0,HeavyAtomCount,residual,standardized_latent,free_length,0,low,9420,3,1.0,7.373126029968262,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,42.80915898052035,29.492504119873047,0.2,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,9,,free_length,0,HeavyAtomCount,residual,standardized_latent,free_length,0,low,9420,4,2.0,14.746252059936523,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,85.6183179610407,29.492504119873047,0.2,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,0,low,9420,0,-2.0,-14.746252059936523,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,-85.6183179610407,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,0,low,9420,1,-1.0,-7.373126029968262,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,-42.80915898052035,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,0,low,9420,2,0.0,0.0,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,0.0,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,0,low,9420,3,1.0,7.373126029968262,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,42.80915898052035,29.492504119873047,0.2,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,residual,standardized_latent,fixed_length_seed_pred,0,low,9420,4,2.0,14.746252059936523,resid_HeavyAtomCount,selfies_len_tokens,0.2943105003911,7.373126029968262,29.492504119873047,145.45576499524344,1.1772420015644,85.6183179610407,29.492504119873047,0.2,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 61, 61, 61, 62, 2, 61, 61, 61, 1, 61, 2, 61, 61, 61, 61, 2, 2, 2, 2, 2, 61, 61]",[C][#C][C][C][C][C][Cl],C#CCCCCCl,C#CCCCCCl,1,26,,free_length,0,HeavyAtomCount,confound,standardized_latent,free_length,0,low,9420,0,-2.0,-14.746252059936523,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,-253.94172897038516,29.492504119873047,0.1,116.59100000000001,116.039277968,7.0,2.0286999999999997,0.0,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,56.92878689342031,0.30078655743528754,6.0,1.0,0.0,0.0,,0,1,1,7.0,0.0,0.0,0.7963116401738131,0.18181818181818182,93.92239649134552,22.668603508654485,93.98713866481037,22.05213930318962,7.651881188836871,-0.651881188836871,2.504028220169662,-0.47532822016966225,-8.151853920928332,8.151853920928332,0.0206032074409912,-0.0206032074409912,-0.17596086105681508,0.17596086105681508,4.145708472727515,-1.1457084727275149,0.21825946044558941,-0.21825946044558941,-0.5569964471903686,0.5569964471903686,0.873586010447285,-0.20691934378061838,0.03413773098214652,-0.03413773098214652,0.14790027376020592,-0.14790027376020592,-144.40309687611898,201.33188376953927,0.6422646038640387,-0.3414780464287512,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2, 61, 61, 2, 61]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,14,,free_length,0,HeavyAtomCount,confound,standardized_latent,free_length,0,low,9420,1,-1.0,-7.373126029968262,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,-126.97086448519258,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,,free_length,0,HeavyAtomCount,confound,standardized_latent,free_length,0,low,9420,2,0.0,0.0,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,0.0,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
"[1, 61]",[C],C,C,1,2,,free_length,0,HeavyAtomCount,confound,standardized_latent,free_length,0,low,9420,3,1.0,7.373126029968262,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,126.97086448519258,29.492504119873047,0.2,16.043,16.031300127999998,1.0,0.6361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3597849378839701,1.0,0.0,0.0,0.0,,0,1,1,1.0,0.0,0.0,-0.0,0.0,9.972438281931375,6.070561718068625,10.450699522126627,5.5806006058733715,3.574115595355096,-2.574115595355096,3.1453164748460773,-2.5092164748460775,-52.214659912781315,52.214659912781315,-0.7165007069667275,0.7165007069667275,-2.7574185276747647,2.7574185276747647,4.719209055631412,-4.719209055631412,-0.5546850038554139,0.5546850038554139,-1.9954667452727692,1.9954667452727692,1.3442972689231893,-0.34429726892318935,0.08309120562845565,-0.08309120562845565,0.35221698962465087,-0.35221698962465087,-491.26051138205867,491.26051138205867,0.5922249838045767,-0.23244004592060657,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 37, 75, 86, 75, 61, 4, 61, 61, 61, 34, 61, 34, 61, 52, 61, 61, 34, 61, 32, 61, 34, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61, 52, 61, 61, 61, 61, 34, 61, 52, 61, 61, 86, 85, 61, 61, 61, 86, 85, 61, 2, 2]",[C][#C][C][Branch1][C][C][Cl][=N][N][Ring2][N][C][#Branch2][C][C][C][=C][C][=C][C][Branch1][C][C][=C][C][=Branch1][C][=C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][=C][C][Branch1][C][C][Ring2][Ring1][C][C][C][Ring2][Ring1][C],C#CC(C)Cl,C#CC(C)Cl,1,59,,free_length,0,HeavyAtomCount,confound,standardized_latent,free_length,0,low,9420,4,2.0,14.746252059936523,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,253.94172897038516,29.492504119873047,0.2,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,56.0,6.0,5.0,1.4521735702525838,1.0,509.97096433165234,-421.4339643316523,509.5877846964521,-421.57980685645214,37.49305971138984,-32.49305971138984,6.167358331845326,-4.920458331845325,74.34715890104299,-74.34715890104299,1.162231354158008,-1.162231354158008,5.5006438218312645,-5.5006438218312645,11.856042805820714,-11.856042805820714,3.4072157507913308,-3.4072157507913308,2.597858264933385,-2.597858264933385,0.6154097392313975,-0.11540973923139752,-0.006663252628082074,0.006663252628082074,-0.08420599971701734,0.08420599971701734,1104.257262812318,-1058.7083877906832,0.37377769080117035,-0.06492985593568168,4,1,0.0,0
"[1, 61, 6, 61, 61, 61, 61, 62, 2, 61]",[C][#C][C][C][C][C][Cl],C#CCCCCCl,C#CCCCCCl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,0,low,9420,0,-2.0,-14.746252059936523,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,-253.94172897038516,29.492504119873047,0.1,116.59100000000001,116.039277968,7.0,2.0286999999999997,0.0,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,56.92878689342031,0.30078655743528754,6.0,1.0,0.0,0.0,,0,1,1,7.0,0.0,0.0,0.7963116401738131,0.18181818181818182,93.92239649134552,22.668603508654485,93.98713866481037,22.05213930318962,7.651881188836871,-0.651881188836871,2.504028220169662,-0.47532822016966225,-8.151853920928332,8.151853920928332,0.0206032074409912,-0.0206032074409912,-0.17596086105681508,0.17596086105681508,4.145708472727515,-1.1457084727275149,0.21825946044558941,-0.21825946044558941,-0.5569964471903686,0.5569964471903686,0.873586010447285,-0.20691934378061838,0.03413773098214652,-0.03413773098214652,0.14790027376020592,-0.14790027376020592,-144.40309687611898,201.33188376953927,0.6422646038640387,-0.3414780464287512,4,1,0.0,0
"[1, 61, 6, 61, 52, 61, 61, 62, 2, 2]",[C][#C][C][Branch1][C][C][Cl],C#CC(C)Cl,C#CC(C)Cl,1,10,10.0,fixed_length_seed_pred,0,HeavyAtomCount,confound,standardized_latent,fixed_length_seed_pred,0,low,9420,1,-1.0,-7.373126029968262,selfies_len_tokens,selfies_len_tokens,3.158237375671086,7.373126029968262,29.492504119873047,40.203078294016095,12.632949502684344,-126.97086448519258,29.492504119873047,0.1,88.537,88.00797784,5.0,1.2469000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,45.548875021634686,0.30884783486548867,4.0,1.0,0.0,0.0,,0,1,1,7.0,1.0,0.0,1.15374194270109,1.0,92.9127426961376,-4.375742696137593,92.83335117029176,-4.825373330291768,6.555447995888484,-1.5554479958884837,1.7853667387219396,-0.5384667387219395,4.594298387780789,-4.594298387780789,0.2361699080179318,-0.2361699080179318,0.38869803958791627,-0.38869803958791627,2.359774339825295,-2.359774339825295,0.3411830459206686,-0.3411830459206686,-0.2619631526643107,0.2619631526643107,0.6901954559234986,-0.19019545592349862,0.029258894594854305,-0.029258894594854305,0.13072831553164116,-0.13072831553164116,-96.77922774678495,142.32810276841963,0.7093560688537405,-0.4005082339882518,4,1,0.0,0
